课程编码,课程名称,目录课程名,开课院系,校区,大纲链接,课时,学分,课程属性,主讲教师,采集时间
180080070100MX015H,组合数学及其应用,组合数学及其应用,数学科学学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314379,40,1.00,公共选修课,唐国平,2026-09-02 09:19:27
180080070100MX018H,实用最优化算法,实用最优化算法,数学科学学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314435,40,1.00,公共选修课,牛凌峰,2026-09-02 09:19:27
180080070100MX019H,几何与拓扑基础(数学专业学生不考试，不计学分),几何与拓扑基础,数学科学学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314376,40,1.00,公共选修课,孙睿,2026-09-02 09:19:27
180080070100MX020H,应用概率论,应用概率论,数学科学学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314380,40,1.00,公共选修课,孙志华,2026-09-02 09:19:27
180080070101M2008H,高等泛函分析,高等泛函分析,数学科学学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314365,60,3.00,专业核心课,孙义静,2026-09-02 09:19:27
180080070102M2001H,数值代数,数值代数,数学科学学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314439,60,3.00,专业核心课,张晨松,2026-09-02 09:19:27
180080070102M2003H,数值逼近,数值逼近,数学科学学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314367,40,2.00,专业核心课,许志强,2026-09-02 09:19:27
180080070105M2001H,非线性动力学及系统稳定性,非线性动力学及系统稳定性,数学科学学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314370,40,2.00,专业核心课,齐洪胜等,2026-09-02 09:19:27
180080070105M2005H,图论与网络流,图论与网络流,数学科学学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314369,40,2.00,专业核心课,高随祥,2026-09-02 09:19:27
180080071100M1004H,现代控制理论基础,现代控制理论基础,数学科学学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314382,40,2.00,学科核心课,李婵颖等,2026-09-02 09:19:27
180080071400M1001H,多元统计分析,多元统计分析,数学科学学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314371,60,3.00,学科核心课,熊世峰,2026-09-02 09:19:27
180080071400M1002H,非参数统计,非参数统计,数学科学学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314373,40,2.00,学科核心课,孙志华,2026-09-02 09:19:27
180080071400M1003H,实验设计与分析,实验设计与分析,数学科学学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314383,40,2.00,学科核心课,何煦,2026-09-02 09:19:27
180080071400M1004H,回归分析,回归分析,数学科学学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314372,60,3.00,学科核心课,张三国,2026-09-02 09:19:27
180083081601M2001H,大地测量中的数学物理方法,大地测量中的数学物理方法,地球与行星科学学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/313902,40,2.00,专业核心课,于锦海,2026-09-02 09:19:27
180083081601M3004H,多传感器融合导航定位,多传感器融合导航定位,地球与行星科学学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/313903,40,2.00,专业课,刘根友等,2026-09-02 09:19:27
180083081601M3006H,高级InSAR与LiDAR测量技术,高级InSAR与LiDAR测量技术,地球与行星科学学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314970,40,2.00,专业课,沈强等,2026-09-02 09:19:27
180083081800M1001H,水文地质学,水文地质学,地球与行星科学学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/313934,60,3.00,学科核心课,黄天明等,2026-09-02 09:19:27
180083081800M1002H,地热地质学,地热地质学,地球与行星科学学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/313935,60,3.00,学科核心课,张健等,2026-09-02 09:19:27
180083081803M3002H,灾害地质学,灾害地质学,地球与行星科学学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/313890,50,2.50,专业课,尚彦军等,2026-09-02 09:19:27
180083085703M2001H,应用地球化学,应用地球化学,地球与行星科学学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/313896,40,2.00,专业核心课,高剑峰等,2026-09-02 09:19:27
180083085703M2002H,油气资源评价与勘探,油气资源评价与勘探,地球与行星科学学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/313897,40,2.00,专业核心课,王云鹏等,2026-09-02 09:19:27
180083085703M3001H,盐类矿床地质与工程实践,盐类矿床地质与工程实践,地球与行星科学学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314976,40,2.00,专业课,张西营等,2026-09-02 09:19:27
180083085704M2001H,大地测量学时序分析,大地测量学时序分析,地球与行星科学学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/313905,40,2.00,专业核心课,张子占等,2026-09-02 09:19:27
180083085704M2003H,现代遥感技术及应用,现代遥感技术及应用,地球与行星科学学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314973,40,2.00,专业核心课,李海艳,2026-09-02 09:19:27
180083085704M4001H,地球内部动力学,地球内部动力学,地球与行星科学学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/313906,20,1.00,研讨课,徐建桥等,2026-09-02 09:19:27
180084070500M1001H,当代人文与经济地理学,当代人文与经济地理学,资源与环境学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314328,50,2.50,学科核心课,宋周莺等,2026-09-02 09:19:27
180084070500M1003H,现代自然地理学,现代自然地理学,资源与环境学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314131,60,3.00,学科核心课,郑度等,2026-09-02 09:19:27
180084070500M1004H,环境地学导论,环境地学导论,资源与环境学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314132,50,2.50,学科核心课,戴尔阜等,2026-09-02 09:19:27
180084070501M3001H,湖泊沉积与全球变化,湖泊沉积与全球变化,资源与环境学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314091,40,2.00,专业课,薛滨等,2026-09-02 09:19:27
180084070502M2001H,产业与交通地理学,产业与交通地理学,资源与环境学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314236,40,2.00,专业核心课,张晓平等,2026-09-02 09:19:27
180084070502M3002H,现代贸易与金融地理,现代贸易与金融地理,资源与环境学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314092,40,2.00,专业课,陈明星等,2026-09-02 09:19:27
180084070502M4002H,旅游资源评价与利用,旅游资源评价与利用,资源与环境学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314238,20,1.00,研讨课,钟林生等,2026-09-02 09:19:27
180084070502M4003H,人口流动与城乡协调发展,人口流动与城乡协调发展,资源与环境学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314093,20,1.00,研讨课,刘盛和等,2026-09-02 09:19:27
180084070502M4004H,演化经济地理学前沿,演化经济地理学前沿,资源与环境学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314239,20,1.00,研讨课,刘志高等,2026-09-02 09:19:27
180084071300M1002H,生态系统观测与实验的原理与方法,生态系统观测与实验的原理与方法,资源与环境学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314175,60,3.00,学科核心课,李胜功等,2026-09-02 09:19:27
1800840713X1M2003H,土壤物理学,土壤物理学,资源与环境学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314178,50,2.50,专业核心课,贾小旭等,2026-09-02 09:19:27
1800840713X1M3001H,高原生态系统生态学,高原生态系统生态学,资源与环境学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314100,40,2.00,专业课,张宪洲等,2026-09-02 09:19:27
1800840713X1M3002H,恢复生态学概论,恢复生态学概论,资源与环境学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314247,40,2.00,专业课,陶福禄等,2026-09-02 09:19:27
1800840713X1M3003H,生态数据融合与同化,生态数据融合与同化,资源与环境学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314101,40,2.00,专业课,张黎等,2026-09-02 09:19:27
1800840713X1M4002H,农业生态系统工程理论与实践,农业生态系统工程理论与实践,资源与环境学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314102,20,1.00,研讨课,孙志刚等,2026-09-02 09:19:27
1800840713X1M5001H,基础土壤生态学实验,基础土壤生态学实验,资源与环境学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314107,50,1.50,实验课,孙国新等,2026-09-02 09:19:27
180084083000M1001H,现代环境微生物学,现代环境微生物学,资源与环境学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314122,50,2.50,学科核心课,薛凯等,2026-09-02 09:19:27
180084083001M3002H,环境纳米科学与技术导论,环境纳米科学与技术导论,资源与环境学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314150,40,2.00,专业课,刘睿等,2026-09-02 09:19:27
180084083001M5001H,环境微生物学实验,环境微生物学实验,资源与环境学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314123,40,1.00,实验课,余志晟等,2026-09-02 09:19:27
180084085701M2001H,工业废气控制过程与技术,工业废气控制过程与技术,资源与环境学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314461,60,3.00,专业核心课,程杰等,2026-09-02 09:19:27
180084085701M2005H,水环境化学,水环境化学,资源与环境学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314083,40,2.00,专业核心课,刘新春,2026-09-02 09:19:27
180084085701M2008H,环境工程实践中的数据分析,环境工程实践中的数据分析,资源与环境学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314151,50,2.50,专业核心课,肖康等,2026-09-02 09:19:27
180084085701M2010H,环境污染控制化学与工程,环境污染控制化学与工程,资源与环境学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314694,50,2.50,专业核心课,刘文彬等,2026-09-02 09:19:27
180084085701M3001H,大气污染监测技术,大气污染监测技术,资源与环境学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314356,40,2.00,专业课,谭吉华等,2026-09-02 09:19:27
180084085701M3003H,环境工程数学模型与Matlab应用,环境工程数学模型与Matlab应用,资源与环境学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314084,40,2.00,专业课,钱智,2026-09-02 09:19:27
180084085701M3004H,膜分离原理与技术,膜分离原理与技术,资源与环境学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314121,40,2.00,专业课,王军等,2026-09-02 09:19:27
180084085701M3005H,水处理药剂与材料,水处理药剂与材料,资源与环境学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314231,40,2.00,专业课,彭先佳等,2026-09-02 09:19:27
180084085701M3006H,乡村环境卫生工程,乡村环境卫生工程,资源与环境学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314232,40,2.00,专业课,范彬等,2026-09-02 09:19:27
180084085701M3007H,水生态评价与修复,水生态评价与修复,资源与环境学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314233,40,2.00,专业课,查金苗等,2026-09-02 09:19:27
180084085701M3014H,环境地球化学监测新技术,环境地球化学监测新技术,资源与环境学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314152,40,2.00,专业课,冯新斌等,2026-09-02 09:19:27
180084085701M3016H,环境影响评价理论与实践,环境影响评价理论与实践,资源与环境学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314154,40,2.00,专业课,刘文彬等,2026-09-02 09:19:27
180084085701M3017H,环境监测仪器研制基础,环境监测仪器研制基础,资源与环境学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314153,40,2.00,专业课,束继年等,2026-09-02 09:19:27
180084085701M4002H,水处理工艺与设备,水处理工艺与设备,资源与环境学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314333,20,1.00,研讨课,郭雪松等,2026-09-02 09:19:27
180084085701M4003H,污水生物处理数值模拟与优化,污水生物处理数值模拟与优化,资源与环境学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314085,20,1.00,研讨课,魏源送等,2026-09-02 09:19:27
180084085701M5001H,大气环境化学实验,大气环境化学实验,资源与环境学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314157,60,2.00,实验课,张阳等,2026-09-02 09:19:27
180084085701M5005H,土壤重金属风险评估方法,土壤重金属风险评估方法,资源与环境学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314235,40,1.00,实验课,尹乃毅等,2026-09-02 09:19:27
180085071000M1001H,系统与进化生物学,系统与进化生物学,生命科学学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/313516,60,3.00,学科核心课,郭亚龙等,2026-09-02 09:19:27
180085071000M1002H,生物信息学,生物信息学,生命科学学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/313794,60,3.00,学科核心课,陈润生等,2026-09-02 09:19:27
180085071000M3002H,生物统计与实验设计,生物统计与实验设计,生命科学学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/313551,40,2.00,专业课,赵彤,2026-09-02 09:19:27
180085071000M3003H,生物统计学,生物统计学,生命科学学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314482,40,2.00,专业课,李欣海,2026-09-02 09:19:27
180085071000M3005H,科研论文写作,科研论文写作,生命科学学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/313552,40,2.00,专业课,秦燕等,2026-09-02 09:19:27
180085071001M2002H,植物激素生物学,植物激素生物学,生命科学学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/313553,60,3.00,专业核心课,王红等,2026-09-02 09:19:27
180085071001M3003H,光合作用原理,光合作用原理,生命科学学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/313554,50,2.50,专业课,韩广业等,2026-09-02 09:19:27
180085071002M2001H,生物系统学原理与方法,生物系统学原理与方法,生命科学学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/313555,60,3.00,专业核心课,梁爱萍等,2026-09-02 09:19:27
180085071002M3004H,动物生态学,动物生态学,生命科学学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/313562,50,2.50,专业课,王德华等,2026-09-02 09:19:27
180085071002M4002H,野生动物疫病学概论,野生动物疫病学概论,生命科学学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/313567,20,1.00,研讨课,何宏轩,2026-09-02 09:19:27
180085071005M2001H,微生物学原理与应用,微生物学原理与应用,生命科学学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/313689,40,2.00,专业核心课,李少杰等,2026-09-02 09:19:27
180085071005M3001H,微生物生态学,微生物生态学,生命科学学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/313563,40,2.00,专业课,郭良栋等,2026-09-02 09:19:27
180085071006M2001H,发育神经生物学,发育神经生物学,生命科学学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/313423,60,3.00,专业核心课,李龙等,2026-09-02 09:19:27
180085071006M3001H,认知科学与脑成像,认知科学与脑成像,生命科学学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/313424,40,2.00,专业课,周天罡等,2026-09-02 09:19:27
180085071007M4001H,代谢工程前沿研讨课,代谢工程前沿研讨课,生命科学学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314076,20,1.00,研讨课,胡赞民等,2026-09-02 09:19:27
180085071008M2001H,高级植物发育生物学,高级植物发育生物学,生命科学学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/313556,60,3.00,专业核心课,种康等,2026-09-02 09:19:27
180085071008M4001H,进化发育生物学研讨课,进化发育生物学研讨课,生命科学学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/313557,20,1.00,研讨课,贺超英等,2026-09-02 09:19:27
180085071010M3001H,生物化学实验原理与技术,生物化学实验原理与技术,生命科学学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/313609,60,3.00,专业课,张芳等,2026-09-02 09:19:27
180085071010M5001H,生物化学实验（上）,生物化学实验（上）,生命科学学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/313583,50,1.50,实验课,王瑞林,2026-09-02 09:19:27
180085071010M5002H,生物化学实验（下）,生物化学实验（下）,生命科学学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/313584,30,1.00,实验课,王瑞林,2026-09-02 09:19:27
180085071010M5003H,分子生物学实验（下）,分子生物学实验（下）,生命科学学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/313586,30,1.00,实验课,杨铁,2026-09-02 09:19:27
180085071010M5004H,分子生物学实验（上）,分子生物学实验（上）,生命科学学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/313585,40,1.00,实验课,杨铁,2026-09-02 09:19:27
180085071011M3001H,生物大分子理论计算,生物大分子理论计算,生命科学学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/313588,40,2.00,专业课,张竹青,2026-09-02 09:19:27
180085071011M3002H,冷冻电镜技术原理及应用,冷冻电镜技术原理及应用,生命科学学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/313589,50,2.50,专业课,章新政等,2026-09-02 09:19:27
1800850710J3M5001H,生物信息学实验——从个体基因解密到群体遗传分析,生物信息学实验——从个体基因解密到群体遗传分析,生命科学学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314336,40,1.00,实验课,苏钊,2026-09-02 09:19:27
